2290	8067	2
2290	8563	1
2290	8832	1
2290	8916	3
2290	8963	3
2290	9184	1
2290	9408	1
2290	9634	2
2290	9853	1
2290	9997	2
2290	10122	5
2290	10682	1
2290	10739	1
2290	11087	2
2290	12334	2
2290	13429	1
2290	13894	1
2290	14175	2
2290	14297	1
2290	14731	2
2290	15315	3
2290	16141	1
2290	16424	1
2290	16746	1
2290	16815	2
2290	17016	1
2290	18433	1
2290	18458	2
2290	18650	1
2290	18657	5
2290	18659	3
2290	18660	3
2290	18661	3
2290	18662	3
2290	18663	3
2290	18664	1
2290	18679	2
2290	18682	3
2290	18707	3
2290	18852	1
2290	19040	1
2290	19059	3
2290	19099	5
2290	19259	10
2290	19264	10
2290	19336	12
2290	19337	10
2290	19339	1
2290	19345	1
2290	19364	1
2290	19393	1
2290	19394	2
2290	19395	2
2290	19540	3
2290	19600	1
2290	19704	1
2290	19705	1
2290	19709	2
2290	19785	2
2290	19846	1
2290	19936	2
2290	20091	2
2290	20107	6
2290	20188	2
2290	20400	3
2290	20402	2
2290	20444	1
2290	20446	1
2290	20448	3
2290	20453	1
2290	20455	2
2290	20459	2
2290	20460	2
2290	20461	2
2290	20463	3
2290	20464	1
2290	20467	1
2290	20481	1
2290	20530	1
2290	20560	2
2290	20592	3
2290	20619	2
2290	20668	2
2290	20674	2
2290	20675	5
2290	20773	1
2290	20779	2
2290	20782	1
2290	20975	10
2290	21126	2
2290	21137	5
2290	21268	1
2290	21337	3
2290	21414	2
2290	21454	3
2290	21455	2
2290	21479	3
2290	21527	1
2290	21574	5
2290	21575	2
2290	21708	1
2290	21712	1
2290	21772	1
2290	21795	2
2290	21871	1
2290	21872	4
2290	21898	4
2290	21904	2
2290	21905	2
2290	21910	2
2290	21911	2
2290	21912	2
2290	21913	2
2290	21914	2
2290	21939	2
2290	21952	3
2290	21954	1
2290	22316	1
2290	22317	1
2290	22318	1
2290	22324	2
2290	22340	1
2290	22342	1
2290	22376	4
2290	22377	4
2290	22378	4
2290	22379	6
2290	22381	1
2290	22531	2
2290	22674	1
2290	22707	1
2290	22708	5
2290	22721	4
2290	22860	2
2290	22980	4
2290	23010	1
2290	23015	3
2290	23076	3
2290	23077	2
2290	23078	2
2290	23127	8
2290	23128	4
2290	23185	7
2290	23240	1
2290	23412	1
2290	23416	6
2290	23452	2
2290	23518	2
2290	23677	4
2290	23776	5
2290	23807	5
2290	23913	1
2290	24038	2
2020	110	12
2020	117	4
2020	118	5
2020	120	5
2020	121	3
2020	273	4
2020	274	3
2020	284	1
2020	291	2
2020	306	3
2020	309	3
2020	321	25
2020	322	1
2020	327	1
2020	328	10
2020	334	1
2020	339	1
2020	340	4
2020	341	3
2020	343	2
2020	344	2
2020	363	1
2020	397	1
2020	399	1
2020	406	1
2020	407	4
2020	409	12
2020	413	1
2020	416	3
2020	419	8
2020	421	3
2020	427	3
2020	429	2
2020	430	4
2020	432	1
2020	433	1
2020	435	1
2020	460	9
2020	473	2
2020	699	2
2020	724	9
2020	726	20
2020	729	1
2020	741	3
2020	746	9
2020	796	1
2020	858	1
2020	861	2
2020	912	5
2020	914	2
2020	915	3
2020	969	23
2020	1046	4
2020	1076	1
2020	1079	9
2020	1080	1
2020	1081	7
2020	1087	1
2020	1336	2
2020	1404	4
2020	1503	2
2020	1762	1
2020	1763	1
2020	1818	3
2020	2018	2
2020	2234	1
2020	2325	9
2020	2500	1
2020	2502	12
2020	2538	1
2020	2684	7
2020	3442	2
2020	3499	1
2020	5642	1
2020	6496	1
2020	6744	3
2020	8832	1
2020	9408	1
2020	10642	1
2020	10739	1
2020	13894	1
2020	14594	1
2020	14936	1
2020	17016	1
2020	18433	1
2020	18458	2
2020	18657	2
2020	18707	3
2020	19099	5
2020	19339	3
2020	19345	1
2020	19600	1
2020	19681	1
2020	19682	1
2020	19693	1
2020	19704	1
2020	19705	1
2020	19846	1
2020	20091	2
2020	20107	6
2020	20400	3
2020	20402	2
2020	20444	1
2020	20446	1
2020	20448	3
2020	20453	1
2020	20455	2
2020	20459	2
2020	20460	2
2020	20461	2
2020	20463	3
2020	20464	1
2020	20674	2
2020	20675	5
2020	21414	1
2020	21708	1
2020	21712	1
2020	21898	1
2020	21939	1
2020	22381	1
2020	23010	1
2020	23015	3
2020	23076	1
2020	23127	8
2020	23128	4
2020	23185	7
2020	23240	1
2020	23412	1
2020	23416	6
2020	23452	2
2020	23518	2
1065	273	2
1065	1048	1
1065	1079	2
1065	18984	1
1065	18989	2
1065	19000	1
1065	19002	1
1065	19006	1
1065	19009	2
1161	300	1
1161	585	1
1161	969	1
1161	1017	1
1161	1852	3
1161	2485	1
1161	5642	1
1161	7134	1
1161	7135	1
1161	19040	2
1161	19677	1
1161	20263	5
1161	20264	5
1161	20265	5
1161	20266	5
1161	20275	3
1161	20278	1
1161	20279	1
1161	20285	2
1161	20309	1
1161	20310	1
1161	20311	1
1161	20312	1
1161	20313	1
1161	20314	1
1161	20315	1
1161	20316	1
1161	20317	1
1161	20318	1
1161	20319	1
1161	20320	1
1161	20321	1
1161	20322	1
1161	20323	1
1161	20324	1
1161	20325	1
1161	20326	1
1161	20327	1
1161	20328	1
1161	20329	1
1161	20330	1
1161	20367	2
1161	20368	2
1161	20369	2
1161	20370	2
1161	20371	2
1161	20372	2
1161	20373	2
1161	20385	5
1161	20430	2
1161	20432	2
1161	20433	2
1161	20574	2
1161	20668	2
1161	21125	1
1161	21144	2
1161	21145	1
1161	21146	1
1161	21147	1
1161	21459	1
1161	21500	3
1161	21501	3
1161	21503	3
1161	21574	1
1161	21777	2
1161	21857	1
1161	21976	2
1161	22018	1
1161	22180	2
1161	22274	1
1161	22531	2
1161	22704	2
1161	22813	1
1161	23034	1
1161	23091	1
1161	23093	1
1161	23238	1
1161	23239	1
1161	23261	1
1161	23273	2
1161	23627	2
1161	23628	2
1161	23629	2
1161	23674	2
1161	23675	2
1161	23863	1
1161	24308	1
1161	24313	1
1161	24314	1
1161	24617	1
1161	24618	1
1161	25114	1
1161	25134	1
1161	25313	1
1161	25314	1
275	255	1
275	1079	1
275	2945	2
275	4544	2
275	6401	2
275	7209	2
275	15253	2
275	21112	2
275	21113	2
275	21454	1
275	23096	1
275	24246	1
3079	15	2
3079	460	1
3079	786	1
3079	933	1
3079	1046	3
3079	3442	3
3079	10642	1
3079	18458	3
3079	21939	3
553	120	1
553	339	1
553	344	1
553	397	1
553	430	2
553	435	1
553	724	2
553	746	2
553	1336	2
553	19339	1
553	19704	1
553	19705	1
553	20463	1
553	20674	2
553	20675	1
553	21708	1
553	21712	1
2156	118	5
2156	409	6
2156	412	2
2156	413	3
2156	430	1
2156	432	7
2156	712	5
2156	717	3
2156	726	1
2156	2376	3
2156	3677	2
2156	3783	1
2156	6427	2
2156	7134	2
2156	7135	1
2156	18430	2
2156	19392	1
2156	19546	1
2156	19682	1
2156	21125	1
2156	21371	2
2156	21567	2
2156	23112	1
2156	24313	1
2156	24314	1
646	242	1
646	1255	1
646	1274	1
646	7966	2
646	8409	2
646	8441	2
646	15019	2
2199	947	1
2199	1526	1
2199	2121	1
2199	2127	1
2199	2853	1
2199	21862	1
2199	21863	1
2199	23020	1
2199	23546	1
2199	23547	1
2199	25328	1
2199	25329	1
2199	25330	1
2199	25331	1
448	2	2
448	242	2
448	427	6
448	980	5
448	1047	2
448	1077	6
448	1079	1
448	3001	2
448	3002	1
448	3009	1
448	4607	2
448	4772	9
448	7592	2
448	7593	2
448	7668	6
448	10982	2
448	11537	9
448	14339	8
448	14772	1
448	14927	1
448	14933	1
448	18237	2
448	18480	1
448	19678	1
448	19757	1
448	20580	1
448	20746	9
448	21479	3
448	21574	4
448	21575	1
448	21861	3
448	22564	1
448	23207	1
448	23722	1
371	2	1
371	584	1
371	591	1
371	861	1
371	1006	3
371	3793	1
371	4172	3
371	5217	2
371	5423	2
371	6483	1
371	12428	1
371	12666	2
371	13016	1
371	13530	1
371	13950	1
371	16214	3
371	18398	3
371	18519	1
371	18520	4
371	18539	3
371	19295	1
371	22643	1
371	25737	1
1865	21900	1
1865	22762	1
2971	273	1
2971	607	1
2971	1833	1
2971	1836	4
2971	1838	1
2971	1839	1
2971	1841	1
2971	2468	4
2971	2476	3
2971	2945	1
2971	3232	1
2971	3809	3
2971	3818	1
2971	4345	2
2971	6819	1
2971	6824	2
2971	7175	2
2971	7310	1
2971	7311	1
2971	7313	3
2971	7324	2
2971	7325	3
2971	7618	5
2971	9997	1
2971	17732	4
2971	19597	1
2971	20188	1
2971	20782	1
2971	22316	1
2971	22317	1
2971	22318	1
914	5365	2
914	16326	2
914	17897	2
914	19534	4
914	21299	2
641	7746	2
641	7783	2
641	8384	4
641	8387	4
641	8388	2
641	8389	4
641	10477	2
641	13431	2
641	19783	1
641	19784	1
641	20254	1
641	21796	2
641	21799	2
641	23164	2
1353	273	1
1353	969	1
2389	2	3
2389	16	2
2389	112	1
2389	237	1
2389	242	3
2389	273	9
2389	284	2
2389	286	2
2389	288	4
2389	291	1
2389	296	1
2389	300	2
2389	301	2
2389	304	3
2389	308	1
2389	327	1
2389	355	4
2389	419	1
2389	421	2
2389	426	1
2389	427	16
2389	428	2
2389	429	3
2389	430	2
2389	433	3
2389	435	1
2389	438	1
2389	460	21
2389	473	9
2389	510	1
2389	535	3
2389	580	2
2389	581	1
2389	582	1
2389	591	1
2389	724	1
2389	726	5
2389	839	1
2389	955	1
2389	973	1
2389	980	1
2389	994	1
2389	1005	1
2389	1006	5
2389	1014	1
2389	1017	9
2389	1019	1
2389	1021	11
2389	1022	1
2389	1026	1
2389	1041	3
2389	1046	8
2389	1047	6
2389	1077	1
2389	1079	10
2389	1080	3
2389	1249	2
2389	1274	2
2389	1336	1
2389	1466	1
2389	1469	1
2389	1470	1
2389	1495	1
2389	1505	4
2389	1523	1
2389	1709	1
2389	1712	1
2389	2037	2
2389	2059	1
2389	2099	2
2389	2186	1
2389	2234	5
2389	2295	2
2389	2298	2
2389	2450	1
2389	2468	1
2389	2582	4
2389	2631	1
2389	2710	1
2389	2724	4
2389	2747	4
2389	2754	1
2389	2824	2
2389	2920	1
2389	2929	1
2389	2937	2
2389	2945	1
2389	2985	6
2389	2988	2
2389	3001	11
2389	3002	2
2389	3020	7
2389	3057	1
2389	3058	1
2389	3067	1
2389	3125	5
2389	3189	1
2389	3214	1
2389	3396	2
2389	3431	1
2389	3499	1
2389	3641	2
2389	3668	1
2389	3803	2
2389	3804	2
2389	3824	1
2389	3907	1
2389	4022	1
2389	4170	1
2389	4172	1
2389	4173	1
2389	4175	1
2389	4278	9
2389	4313	3
2389	4521	1
2389	4607	10
2389	4632	1
2389	4943	1
2389	4950	1
2389	5035	2
2389	5040	1
2389	5065	1
2389	5070	3
2389	5123	1
2389	5134	3
2389	5137	3
2389	5157	2
2389	5165	2
2389	5166	2
2389	5226	1
2389	5345	4
2389	5385	1
2389	5388	1
2389	5409	2
2389	5522	4
2389	5844	1
2389	6205	3
2389	6365	1
2389	6400	2
2389	6483	3
2389	6496	1
2389	6910	1
2389	6920	3
2389	6921	2
2389	7118	2
2389	7290	2
2389	7325	2
2389	7336	5
2389	7379	1
2389	7398	1
2389	7445	1
2389	7592	1
2389	7593	1
2389	7599	1
2389	7668	1
2389	7678	3
2389	7778	1
2389	7780	3
2389	7781	2
2389	7782	2
2389	7783	2
2389	7833	2
2389	7994	1
2389	8025	1
2389	8054	2
2389	8067	4
2389	8178	1
2389	8354	4
2389	8360	2
2389	8361	4
2389	8384	5
2389	8387	5
2389	8388	3
2389	8389	3
2389	8424	2
2389	8803	1
2389	8808	1
2389	8882	2
2389	8916	1
2389	9184	1
2389	9226	1
2389	9526	1
2389	9539	1
2389	9641	1
2389	9853	1
2389	9929	1
2389	9997	2
2389	10477	2
2389	10645	8
2389	10715	2
2389	10855	2
2389	11092	1
2389	11179	2
2389	11335	1
2389	11484	4
2389	11613	1
2389	11615	1
2389	11618	1
2389	12172	1
2389	12334	3
2389	12428	1
2389	12695	3
2389	12747	1
2389	12837	1
2389	13022	5
2389	13136	1
2389	13137	1
2389	13217	1
2389	13369	2
2389	13374	2
2389	13431	3
2389	13459	2
2389	13463	2
2389	13488	1
2389	13497	2
2389	13540	1
2389	13662	3
2389	13950	1
2389	14307	1
2389	14321	3
2389	14491	1
2389	14731	1
2389	15305	1
2389	15315	1
2389	15396	4
2389	15600	1
2389	15709	3
2389	15846	1
2389	16028	1
2389	16039	15
2389	16052	1
2389	16053	2
2389	16212	1
2389	16214	4
2389	16723	2
2389	16985	2
2389	17036	1
2389	17675	1
2389	17751	2
2389	17851	1
2389	18057	1
2389	18058	1
2389	18237	3
2389	18244	2
2389	18365	1
2389	18366	2
2389	18395	4
2389	18398	3
2389	18432	2
2389	18476	3
2389	18478	1
2389	18488	1
2389	18519	1
2389	18520	4
2389	18539	3
2389	18657	1
2389	18664	1
2389	18956	1
2389	18977	4
2389	18978	2
2389	19142	2
2389	19295	2
2389	19315	2
2389	19334	4
2389	19336	1
2389	19522	6
2389	19540	1
2389	19588	2
2389	19676	3
2389	19721	4
2389	19722	4
2389	19723	1
2389	19724	5
2389	19725	3
2389	19726	5
2389	19727	1
2389	19728	4
2389	19731	3
2389	19770	3
2389	19772	3
2389	19773	3
2389	19777	1
2389	19779	2
2389	19783	1
2389	19784	1
2389	19785	5
2389	19786	7
2389	19790	2
2389	19796	2
2389	19797	5
2389	19798	2
2389	19813	2
2389	19820	3
2389	19827	1
2389	19830	2
2389	19835	3
2389	19846	3
2389	19860	1
2389	19887	3
2389	19890	1
2389	19894	2
2389	19895	2
2389	19897	2
2389	19900	2
2389	19921	2
2389	19925	1
2389	19926	2
2389	19929	2
2389	19947	2
2389	20018	3
2389	20085	1
2389	20091	3
2389	20109	2
2389	20110	2
2389	20148	1
2389	20162	3
2389	20180	1
2389	20188	1
2389	20192	4
2389	20193	4
2389	20194	4
2389	20196	4
2389	20199	2
2389	20200	2
2389	20235	3
2389	20236	2
2389	20237	2
2389	20238	2
2389	20246	2
2389	20254	1
2389	20278	7
2389	20280	4
2389	20527	2
2389	20536	1
2389	20560	4
2389	20562	2
2389	20566	1
2389	20570	3
2389	20587	2
2389	20588	2
2389	20593	2
2389	20672	1
2389	20673	1
2389	20684	2
2389	20694	1
2389	20696	1
2389	20723	1
2389	20750	1
2389	20782	1
2389	20789	1
2389	20828	1
2389	20859	1
2389	20868	1
2389	20959	3
2389	20960	1
2389	21036	1
2389	21125	1
2389	21126	3
2389	21148	1
2389	21160	2
2389	21203	4
2389	21347	5
2389	21350	2
2389	21351	4
2389	21443	1
2389	21454	1
2389	21621	3
2389	21664	4
2389	21665	1
2389	21696	1
2389	21714	3
2389	21721	5
2389	21743	2
2389	21745	2
2389	21746	1
2389	21755	1
2389	21785	1
2389	21796	6
2389	21803	1
2389	21862	1
2389	21869	2
2389	21904	1
2389	21939	1
2389	21973	1
2389	21993	4
2389	22124	2
2389	22274	2
2389	22275	2
2389	22276	2
2389	22316	4
2389	22340	4
2389	22341	2
2389	22351	4
2389	22381	1
2389	22382	2
2389	22562	1
2389	22563	1
2389	22564	1
2389	22565	1
2389	22566	1
2389	22643	1
2389	22655	3
2389	22656	3
2389	22669	2
2389	22707	1
2389	22737	1
2389	22738	2
2389	22750	2
2389	22838	1
2389	22853	1
2389	22869	3
2389	22891	2
2389	22901	1
2389	22955	2
2389	22957	2
2389	23009	3
2389	23010	2
2389	23016	1
2389	23114	4
2389	23130	3
2389	23143	1
2389	23144	1
2389	23145	1
2389	23238	4
2389	23329	1
2389	23366	1
2389	23426	1
2389	23428	2
2389	23569	1
2389	23607	1
2389	23659	4
2389	23677	4
2389	23683	1
2389	23686	1
2389	23687	1
2389	23688	2
2389	23689	1
2389	23711	1
2389	23712	3
2389	23791	1
2389	23841	1
2389	23861	2
2389	23862	4
2389	23863	1
2389	23864	4
2389	23971	1
2389	24019	4
2389	24020	2
2389	24035	2
2389	24057	1
2389	24063	1
2389	24165	1
2389	24167	1
2389	24179	3
2389	24180	3
2389	24183	3
2389	24396	3
2389	24397	3
2389	24398	3
2389	24490	1
2389	24603	1
2389	24604	1
2389	24767	1
2389	25737	1
940	1047	1
940	1049	6
940	1055	1
940	1056	1
940	1057	1
940	1171	4
940	1214	4
940	4365	6
940	7118	2
940	7429	2
940	9997	2
940	10917	2
940	14160	6
940	14720	4
940	17194	1
940	18682	2
940	18985	1
940	18986	2
940	19006	1
940	19018	1
940	21796	2
940	21862	2
940	21872	2
940	21952	2
940	21976	2
940	21992	2
940	21993	2
2213	473	1
2213	949	1
2213	969	6
2213	1079	3
2213	1404	1
2213	2500	3
2213	4690	1
2213	5106	2
2213	5436	1
2213	6872	2
2213	6873	1
2213	8832	1
2213	11295	1
2213	19846	1
2213	20091	1
2213	20278	1
2213	20279	1
2213	20281	2
2213	20282	2
2213	20283	2
2213	20286	1
2213	21939	3
1456	237	1
1456	1047	2
1456	4278	2
1456	4587	2
1456	7418	1
1456	9997	2
1456	19364	2
1456	20246	2
1456	21143	1
1456	21796	2
1456	23110	2
1456	23167	2
1456	23308	1
1456	23309	1
1456	23310	1
1456	23313	1
1456	24319	1
1456	24320	1
1456	24321	1
507	1037	1
507	9310	1
507	16120	1
507	16884	1
507	18469	1
507	18472	1
507	18484	1
507	19114	1
507	21751	2
1170	992	1
1170	1022	1
1170	2929	2
1170	7429	2
1170	8565	1
1170	9997	1
1170	20782	1
1170	21371	1
1170	21747	1
1170	21795	3
1170	21796	1
1170	21797	1
1170	21798	2
1170	21799	1
1170	21800	1
1170	21833	1
1170	21834	1
1170	21871	2
1170	21872	2
1170	21873	1
1170	21874	1
1170	21875	1
1170	21876	1
1170	21904	1
1170	21905	1
1170	21910	2
1170	21911	1
1170	21912	1
1170	21913	2
1170	21914	1
1170	21952	1
1170	21976	1
1170	21977	1
1170	21978	1
1170	21979	1
1170	23865	1
1170	23866	1
1170	23867	1
521	19980	2
521	23455	2
1524	20975	3
1524	21125	1
1113	273	6
1113	300	3
1113	993	2
1113	994	1
1113	1022	1
1113	1079	7
1113	2770	1
1113	2945	5
1113	2949	1
1113	3462	1
1113	6426	1
1113	7432	1
1113	7907	2
1113	10197	1
1113	15507	2
1113	18657	2
1113	19844	1
1113	19846	2
1113	19936	2
1113	20188	1
1113	21454	1
1113	21459	2
1113	21460	2
1113	21477	1
1113	21663	1
1113	21691	1
1113	21796	2
1113	21952	2
1113	21976	2
1113	22124	1
1113	22202	2
1113	22203	2
2521	1048	3
2521	4394	1
2521	4395	3
2521	9379	2
2521	9694	1
2521	17145	1
2521	17164	2
2521	19006	1
2521	20188	1
2521	21788	3
2521	21862	4
2521	23246	3
2521	24026	2
295	2059	2
295	2676	3
295	5385	1
295	13488	3
295	15709	1
295	16985	3
295	18978	1
295	19315	3
408	662	1
408	1026	1
408	5146	1
408	5890	1
408	13108	1
408	16214	1
408	16466	2
408	18365	2
408	18366	1
408	18656	1
408	21101	1
408	21417	2
408	21422	2
408	21511	1
408	21512	1
408	21513	1
408	21514	1
408	21515	3
408	21516	3
408	21531	2
408	21533	2
408	21534	2
408	21793	1
1115	119	1
1115	21684	1
812	273	1
812	1017	2
812	1022	1
812	1432	1
812	1682	1
812	8384	3
812	8387	1
812	8389	1
812	10016	1
812	21126	1
601	19534	1
601	19535	1
425	334	2
425	348	3
425	969	2
425	1404	1
425	2325	2
425	2538	1
425	4046	2
425	5898	1
425	20975	6
1609	7325	5
1609	22592	1
536	2	1
536	19062	1
536	19288	1
536	21417	1
536	21420	1
538	430	1
538	460	1
1687	19677	1
1687	23238	1
1687	23239	1
1687	23261	1
1489	1107	1
1489	2070	1
1489	3312	1
1489	3391	1
1489	4162	1
1489	4208	1
1489	8882	3
1489	10642	3
1489	16486	5
1489	23623	1
1489	23624	1
2031	2099	1
2031	5134	1
2031	5345	1
2031	8054	1
2031	13463	1
684	6400	3
684	10300	3
684	11181	3
684	11670	3
684	14290	3
231	2747	2
231	7325	8
231	16466	1
231	19040	3
231	21101	3
231	21125	2
231	21531	1
231	21533	1
231	21534	1
48	2	3
48	594	1
48	601	1
48	605	1
48	662	3
48	1230	2
48	1233	1
48	1861	1
48	2668	1
48	2670	2
48	2671	1
48	2673	2
48	3522	1
48	3792	2
48	4543	2
48	4554	2
48	4565	2
48	4569	1
48	4647	1
48	6178	1
48	6400	4
48	6473	1
48	7209	1
48	7281	1
48	7283	2
48	7294	1
48	7411	2
48	8269	3
48	10303	1
48	10307	1
48	10311	1
48	10312	2
48	10313	1
48	11180	1
48	11183	10
48	11481	1
48	13179	1
48	14608	1
48	15207	1
48	16086	4
48	17982	1
48	18656	1
48	18737	1
48	18853	10
48	20570	1
48	20593	1
48	20779	1
48	21592	3
48	21760	1
48	21939	1
48	22501	3
48	22708	1
48	23117	1
48	23776	1
48	24274	1
48	24275	1
1264	273	2
1264	322	1
1264	327	1
1264	409	2
1264	413	2
1264	427	1
1264	431	1
1264	460	4
1264	473	2
1264	726	1
1264	1077	1
1264	1330	4
1264	1597	1
1264	2169	1
1264	2182	1
1264	2186	2
1264	2211	2
1264	2513	1
1264	3331	1
1264	3442	4
1264	3499	1
1264	3706	1
1264	3717	1
1264	3718	4
1264	4120	1
1264	4143	1
1264	4148	1
1264	5106	2
1264	5682	1
1264	5949	1
1264	6400	2
1264	6615	1
1264	6616	1
1264	6617	1
1264	6618	1
1264	6619	1
1264	6620	1
1264	6621	1
1264	6622	1
1264	6710	1
1264	7290	2
1264	8916	2
1264	9694	2
1264	9744	4
1264	10642	2
1264	11179	2
1264	11484	2
1264	14816	1
1264	19305	3
1264	19306	3
1264	19334	2
1264	20393	4
1264	20394	4
1264	20539	1
1264	20668	2
1264	20885	1
1264	20886	1
1264	21084	1
1264	21954	2
1264	22048	2
1264	22277	2
1264	22351	5
1264	22848	2
1264	22849	2
1264	22851	1
1264	22891	2
1264	22955	2
1264	23212	2
1264	23217	2
1264	23219	2
1264	23220	2
1264	23677	2
1264	23969	2
1264	24019	2
1264	24020	2
1264	24132	1
731	2280	1
731	2304	1
731	12742	1
1033	409	1
1033	429	2
1033	430	6
1033	435	1
1033	460	9
1033	724	1
1033	726	3
1033	824	1
1033	933	1
1033	1336	1
1033	3170	2
1033	3386	1
1033	10682	2
1033	19084	4
1033	24196	6
1033	24245	1
2078	16	3
2078	237	3
2078	355	3
2078	2672	2
2078	2855	2
2078	2960	2
2078	2961	2
2078	4729	3
2078	7381	2
2078	8340	3
2078	10763	2
2078	18887	2
2078	21252	3
2078	21253	3
1257	2411	1
1257	4927	2
1257	7325	6
1257	14415	3
1257	16672	1
1257	16678	2
1257	16884	1
1257	18679	2
1257	18682	2
1257	19540	2
1257	20668	8
1257	22726	1
1645	19677	2
1645	19730	2
1645	19770	2
1645	19777	2
1645	23412	2
691	430	1
691	7134	2
691	7135	1
691	19392	1
691	19682	1
691	21125	1
691	23112	1
691	24313	1
691	24314	1
1809	1016	1
1809	1017	1
1809	1019	1
1809	1021	6
1809	1022	1
1809	2063	1
1809	5522	6
1809	6910	1
1809	7678	2
1809	13540	1
1809	21330	2
1809	21351	6
1809	22316	5
1809	22994	2
1637	327	1
1637	355	2
1637	429	1
1637	460	5
1637	712	2
1637	1082	3
1637	2627	2
1637	3346	1
1637	3628	2
1637	4118	1
1637	4162	1
1637	4208	1
1637	5780	1
1637	9631	3
1637	13810	1
1637	14199	3
1637	17076	2
1637	18457	3
1637	19574	1
1637	23174	1
1637	23661	1
240	413	2
240	1077	2
240	4248	2
240	6364	1
240	7281	2
240	9571	4
240	19261	2
240	19264	2
240	19334	2
240	20546	2
240	20547	2
240	20668	2
240	21036	1
240	21084	1
240	21674	1
240	21676	1
240	22277	4
240	22376	2
240	22619	2
240	22620	2
240	22674	1
240	22721	2
240	22851	1
240	22923	1
240	22955	3
240	23168	1
240	23217	2
240	23219	2
240	23220	2
240	23441	2
240	23442	2
240	23643	1
240	23644	1
240	23645	1
240	24132	1
1504	969	2
1504	1886	2
1504	1887	2
1504	16296	2
942	1003	2
942	1005	2
942	1500	1
942	5181	2
942	9898	1
942	9899	1
942	21803	1
942	21804	1
942	22994	1
1646	2668	2
1646	2839	2
1646	7445	4
1646	8707	2
1646	9997	2
1646	10795	2
1646	11808	2
1646	21454	2
1646	23195	2
1767	21900	1
1767	22762	1
1967	19678	1
1812	273	1
1812	274	1
1812	327	1
1812	432	1
1812	433	4
1812	460	1
1812	594	1
1812	608	1
1812	765	2
1812	818	1
1812	930	5
1812	972	1
1812	1523	2
1812	1598	1
1812	1938	1
1812	2048	2
1812	2122	1
